School	Sex	SES	MathAch	Sector	CSES
119	1	1.072	22.5	0	1.033
119	1	0.692	11.07	0	0.653
119	1	1.152	23.585	0	1.113
119	1	-0.958	7.891	0	-0.997
119	0	0.602	0.908	0	0.563
119	0	0.932	16.706	0	0.893
119	1	-0.738	20.784	0	-0.777
119	1	0.672	15.539	0	0.633
119	0	-0.188	12.904	0	-0.227
119	0	0.692	18.909	0	0.653
119	0	0.292	16.652	0	0.253
119	0	0.342	7.513	0	0.303
119	1	0.052	12.848	0	0.013
119	0	-2.078	13.047	0	-2.117
119	1	0.712	16.706	0	0.673
119	1	0.352	1.817	0	0.313
119	0	0.132	4.215	0	0.093
119	1	-1.358	4.6	0	-1.397
119	0	0.892	22.313	0	0.853
119	0	1.282	24.993	0	1.243
119	1	-1.048	5.926	0	-1.087
119	0	0.452	12.123	0	0.413
119	0	-0.988	1.442	0	-1.027
119	0	0.082	4.023	0	0.043
119	0	0.602	2.126	0	0.563
119	1	-0.358	9.098	0	-0.397
119	0	0.502	20.767	0	0.463
119	0	-0.138	2.211	0	-0.177
119	1	-0.548	2.527	0	-0.587
119	0	0.812	9.764	0	0.773
119	0	0.402	14.337	0	0.363
119	1	-0.658	4.337	0	-0.697
119	0	0.472	17.513	0	0.433
119	1	-0.798	8.157	0	-0.837
119	1	0.822	-0.184	0	0.783
119	1	-1.098	2.354	0	-1.137
119	1	0.472	23.134	0	0.433
119	1	0.162	10.009	0	0.123
119	0	-0.668	3.361	0	-0.707
119	0	0.712	21.873	0	0.673
119	0	-0.948	-2.541	0	-0.987
119	0	-0.898	8.231	0	-0.937
119	1	0.422	18.441	0	0.383
119	0	1.082	20.589	0	1.043
119	1	-0.348	10.969	0	-0.387
119	0	-0.288	12.16	0	-0.327
119	1	-0.808	9.696	0	-0.847
120	1	0.372	13.88	1	0.455
120	1	-0.808	20.556	1	-0.725
120	1	-0.468	14.665	1	-0.385
120	1	0.322	5.486	1	0.405
120	1	0.622	3.762	1	0.705
120	1	0.022	13.928	1	0.105
120	1	-0.688	17.348	1	-0.605
120	1	-0.988	14.867	1	-0.905
120	1	0.312	3.554	1	0.395
120	1	-0.228	2.347	1	-0.145
120	1	0.472	16.485	1	0.555
120	1	-1.268	5.058	1	-1.185
120	1	-0.038	19.836	1	0.045
120	1	0.022	11.211	1	0.105
120	1	-0.178	20.325	1	-0.095
120	1	0.352	21.139	1	0.435
120	1	-0.168	22.678	1	-0.085
120	1	-0.688	10.454	1	-0.605
120	1	0.032	13.131	1	0.115
120	1	-0.568	16.28	1	-0.485
120	1	0.202	7.12	1	0.285
120	1	-0.208	8.839	1	-0.125
120	1	0.182	20.964	1	0.265
120	1	0.202	22.854	1	0.285
120	1	-0.378	10.174	1	-0.295
120	1	0.172	23.323	1	0.255
120	1	-0.308	19.096	1	-0.225
120	1	-0.358	7.067	1	-0.275
120	1	0.622	14.833	1	0.705
120	1	0.312	16.18	1	0.395
120	1	-0.568	17.594	1	-0.485
120	1	0.442	14.201	1	0.525
120	1	0.052	20.29	1	0.135
120	1	-0.458	17.276	1	-0.375
120	1	-0.018	19.275	1	0.065
120	1	0.082	10.848	1	0.165
120	1	-0.238	6.015	1	-0.155
120	1	-0.778	11.335	1	-0.695
120	1	-0.228	6.571	1	-0.145
120	1	0.022	20.828	1	0.105
120	1	-0.998	17.231	1	-0.915
120	1	0.962	15.407	1	1.045
120	1	1.002	13.238	1	1.085
120	1	-0.088	16.025	1	-0.00499999999999999
121	0	0.012	12.162	1	-0.237
121	1	-0.588	11.307	1	-0.837
121	0	1.152	11.552	1	0.903
121	0	0.672	22.526	1	0.423
121	1	0.342	12.707	1	0.093
121	0	0.152	22.138	1	-0.097
121	0	0.442	14.077	1	0.193
121	1	0.102	7.494	1	-0.147
121	1	0.762	6.027	1	0.513
121	0	-0.868	3.5	1	-1.117
121	1	-0.938	14.842	1	-1.187
121	1	-0.738	16.442	1	-0.987
121	1	-0.038	17.768	1	-0.287
121	0	0.392	4.995	1	0.143
121	1	0.062	22.579	1	-0.187
121	0	0.242	13.082	1	-0.007
121	0	0.902	17.989	1	0.653
121	0	0.242	7.741	1	-0.007
121	0	1.392	22.851	1	1.143
121	0	0.702	22.055	1	0.453
121	1	0.352	20.691	1	0.103
121	0	1.512	14.823	1	1.263
121	1	-0.978	21.445	1	-1.227
121	0	-1.228	6.225	1	-1.477
121	1	-0.408	17.049	1	-0.657
121	1	-0.138	15.203	1	-0.387
121	1	-0.008	19.989	1	-0.257
121	1	0.802	19.044	1	0.553
121	0	0.422	7.703	1	0.173
121	1	0.242	3.724	1	-0.007
121	1	-0.258	10.535	1	-0.507
121	0	1.132	23.81	1	0.883
121	0	-1.238	5.479	1	-1.487
121	0	1.262	15.358	1	1.013
121	1	-0.648	5.866	1	-0.897
121	1	0.872	13.84	1	0.623
121	1	0.742	13.398	1	0.493
121	1	0.332	21.319	1	0.083
121	0	0.222	22.066	1	-0.027
121	1	0.942	19.816	1	0.693
121	1	-0.018	24.479	1	-0.267
121	1	0.342	13.142	1	0.093
121	1	0.342	12.406	1	0.093
121	1	-0.008	19.964	1	-0.257
121	0	1.202	22.37	1	0.953
121	1	0.532	14.713	1	0.283
121	0	0.112	22.016	1	-0.137
121	1	-0.018	15.609	1	-0.267
121	0	-0.258	19.795	1	-0.507
121	1	1.182	14.077	1	0.933
121	0	0.652	8.554	1	0.403
122	0	-0.128	19.866	1	-0.32
122	0	-0.318	20.078	1	-0.51
122	0	1.182	22.085	1	0.99
122	0	0.222	20.928	1	0.03
122	0	-0.278	17.163	1	-0.47
122	0	0.272	21.563	1	0.08
122	0	0.052	20.032	1	-0.14
122	0	0.392	22.94	1	0.2
122	0	0.682	23.686	1	0.49
122	0	0.032	22.745	1	-0.16
122	0	0.392	20.046	1	0.2
122	0	-0.008	22.909	1	-0.2
122	0	0.792	24.993	1	0.6
122	0	0.752	15.264	1	0.56
122	0	1.162	15.466	1	0.97
122	0	0.172	16.855	1	-0.02
122	0	0.482	23.161	1	0.29
122	0	0.432	18.718	1	0.24
122	0	0.482	14.266	1	0.29
122	0	0.772	16.267	1	0.58
122	0	0.522	23.238	1	0.33
122	0	0.062	15.781	1	-0.13
122	0	0.292	18.63	1	0.1
122	0	0.792	19.06	1	0.6
122	0	0.592	1.277	1	0.4
122	0	0.902	24.993	1	0.71
122	0	1.422	22.69	1	1.23
122	0	0.092	21.07	1	-0.1
122	0	0.552	9.156	1	0.36
122	0	0.612	19.004	1	0.42
122	0	0.612	9.587	1	0.42
122	0	-0.628	18.504	1	-0.82
122	0	-0.708	15.485	1	-0.9
122	0	-0.468	16.216	1	-0.66
122	0	-0.298	13.484	1	-0.49
122	0	-0.938	20.978	1	-1.13
122	0	-0.068	12.146	1	-0.26
122	0	0.002	18.284	1	-0.19
122	0	0.572	10.582	1	0.38
122	0	0.132	21.517	1	-0.06
122	0	0.112	13.738	1	-0.08
122	0	0.502	20.908	1	0.31
122	0	0.362	19.624	1	0.17
122	0	-0.638	15.24	1	-0.83
122	0	-0.398	24.479	1	-0.59
122	0	-0.008	22.907	1	-0.2
122	0	-0.308	15.23	1	-0.5
122	0	-0.078	20.502	1	-0.27
122	0	0.902	18.537	1	0.71
122	0	0.712	17.258	1	0.52
122	0	-1.278	19.567	1	-1.47
122	0	-0.488	16.252	1	-0.68
122	0	-0.658	19.391	1	-0.85
122	0	-0.288	20.459	1	-0.48
123	1	-0.408	6.779	0	-0.672
123	1	0.662	12.505	0	0.398
123	0	0.692	19.844	0	0.428
123	0	0.482	17.163	0	0.218
123	1	-0.208	5.705	0	-0.472
123	0	0.252	22.973	0	-0.012
123	0	-0.718	13.179	0	-0.982
123	1	0.562	7.015	0	0.298
123	0	0.122	14.254	0	-0.142
123	0	0.832	20.13	0	0.568
123	0	0.002	5.148	0	-0.262
123	1	-0.008	11.475	0	-0.272
123	1	0.182	24.479	0	-0.082
123	1	0.742	23.398	0	0.478
123	0	-0.158	10.116	0	-0.422
123	0	0.542	24.483	0	0.278
123	0	0.502	24.993	0	0.238
123	0	-0.158	20.226	0	-0.422
123	1	0.442	17.022	0	0.178
123	0	0.822	23.464	0	0.558
123	0	1.032	4.887	0	0.768
123	0	0.272	21.848	0	0.008
123	1	0.192	8.731	0	-0.072
123	0	-0.588	13.528	0	-0.852
123	0	0.872	11.62	0	0.608
123	0	-0.228	18.395	0	-0.492
123	1	-1.118	6.574	0	-1.382
123	0	-1.078	18.805	0	-1.342
123	0	0.472	13.179	0	0.208
123	0	0.802	23.185	0	0.538
123	0	0.942	23.578	0	0.678
123	1	1.512	14.416	0	1.248
124	1	-0.658	16.44	0	-0.195
124	0	-1.238	4.132	0	-0.775
124	1	-0.188	7.044	0	0.275
124	0	-1.278	24.041	0	-0.815
124	1	-1.128	1.824	0	-0.665
124	0	-1.128	5.118	0	-0.665
124	0	-0.388	2.528	0	0.075
124	1	-0.878	5.194	0	-0.415
124	1	-1.968	-1.225	0	-1.505
124	0	1.512	13.759	0	1.975
124	0	-0.638	17.054	0	-0.175
124	1	1.002	23.394	0	1.465
124	1	-0.068	9.782	0	0.395
124	0	0.412	17.271	0	0.875
124	1	0.602	24.479	0	1.065
124	1	0.202	16.148	0	0.665
124	1	-1.518	0.554	0	-1.055
124	1	-1.548	-0.281	0	-1.085
124	1	-0.068	6.018	0	0.395
124	0	0.192	23.062	0	0.655
124	0	-0.388	9.841	0	0.075
124	1	-1.168	6.135	0	-0.705
125	0	-0.618	17.17	0	-0.101
125	1	0.232	4.74	0	0.749
125	1	0.032	3.377	0	0.549
125	1	-0.678	22.189	0	-0.161
125	0	-0.168	16.495	0	0.349
125	0	-0.828	15.574	0	-0.311
125	1	-0.528	12.044	0	-0.011
125	1	-1.488	3.628	0	-0.971
125	1	0.492	3.901	0	1.009
125	0	-0.158	5.941	0	0.359
125	1	-0.998	5.496	0	-0.481
125	0	-1.128	3.996	0	-0.611
125	0	0.282	4.556	0	0.799
125	0	0.022	20.542	0	0.539
125	1	-1.308	11.206	0	-0.791
125	1	-0.118	2.811	0	0.399
125	1	-0.858	11.467	0	-0.341
125	1	-1.128	2.622	0	-0.611
125	0	-0.978	20.534	0	-0.461
125	1	-0.188	3.893	0	0.329
125	1	-1.148	14.279	0	-0.631
125	0	-0.668	14.662	0	-0.151
125	0	-0.238	0.748	0	0.279
125	1	-1.518	9.68	0	-1.001
125	0	-0.698	7.886	0	-0.181
125	0	-1.038	0.93	0	-0.521
125	0	0.002	5.211	0	0.519
125	1	-0.198	11.992	0	0.319
125	1	-1.428	3.371	0	-0.911
125	0	-0.338	16.809	0	0.179
125	0	-0.938	3.478	0	-0.421
125	1	-0.148	7.774	0	0.369
125	0	-0.488	4.439	0	0.029
125	0	-0.868	9.35	0	-0.351
125	0	-0.358	-0.398	0	0.159
125	0	0.112	20.468	0	0.629
125	1	-1.038	10.16	0	-0.521
125	1	-0.738	8.787	0	-0.221
125	1	-0.388	8.954	0	0.129
125	1	-1.388	2.434	0	-0.871
125	1	-0.118	3.295	0	0.399
125	0	-0.368	6.893	0	0.149
125	0	-1.598	3.414	0	-1.081
125	0	-1.148	9.28	0	-0.631
125	0	-0.168	8.322	0	0.349
125	0	-0.318	6.22	0	0.199
125	1	0.832	12.037	0	1.349
125	0	-0.988	20.648	0	-0.471
125	0	0.802	3.744	0	1.319
125	0	-0.048	-2.362	0	0.469
125	1	0.082	0.709	0	0.599
126	0	0.852	2.809	0	0.388
126	1	1.022	7.788	0	0.558
126	0	0.172	23.906	0	-0.292
126	1	0.552	13.8	0	0.088
126	0	0.702	18.171	0	0.238
126	0	-0.008	10.083	0	-0.472
126	1	0.762	9.891	0	0.298
126	0	1.172	17.775	0	0.708
126	0	0.952	22.519	0	0.488
126	1	-0.068	23.007	0	-0.532
126	0	0.762	7.195	0	0.298
126	0	0.612	13.475	0	0.148
126	1	0.392	6.582	0	-0.072
126	0	-0.118	23.623	0	-0.582
126	0	-0.118	4.675	0	-0.582
126	0	-0.038	13.184	0	-0.502
126	0	0.062	19.14	0	-0.402
126	1	0.862	20.245	0	0.398
126	1	0.132	0.767	0	-0.332
126	1	0.652	14.991	0	0.188
126	0	0.412	18.484	0	-0.052
126	1	0.412	13.23	0	-0.052
126	1	0.962	18.608	0	0.498
126	1	0.622	23.578	0	0.158
126	0	-1.578	3.367	0	-2.042
126	0	0.302	10.437	0	-0.162
126	1	0.062	9.76	0	-0.402
126	1	-0.408	10.889	0	-0.872
126	0	1.012	21.741	0	0.548
126	0	0.752	21.695	0	0.288
126	1	0.802	23.323	0	0.338
126	1	0.762	19.043	0	0.298
126	0	0.762	18.921	0	0.298
126	1	0.282	8	0	-0.182
126	0	0.862	21.539	0	0.398
126	0	0.342	21.152	0	-0.122
126	0	1.262	12.056	0	0.798
127	0	-0.148	5.6	1	-0.67
127	0	0.072	19.843	1	-0.45
127	0	0.332	5.359	1	-0.19
127	0	0.612	18.394	1	0.09
127	0	0.882	17.807	1	0.36
127	0	0.882	14.278	1	0.36
127	0	0.922	12.072	1	0.4
127	0	-0.798	3.5	1	-1.32
127	0	0.892	17.958	1	0.37
127	0	1.252	22.772	1	0.73
127	0	-0.588	12.224	1	-1.11
127	0	0.912	15.402	1	0.39
127	0	0.902	13.255	1	0.38
127	0	0.932	14.514	1	0.41
127	0	1.072	16.396	1	0.55
127	0	0.412	19.565	1	-0.11
127	0	1.422	22.208	1	0.9
127	0	1.192	9.52	1	0.67
127	0	0.482	17.953	1	-0.04
127	0	1.102	6.149	1	0.58
127	0	0.972	22.365	1	0.45
127	0	0.282	11.063	1	-0.24
127	0	0.672	17.724	1	0.15
127	0	1.072	15.422	1	0.55
127	0	0.522	9.718	1	0
127	0	0.892	9.78	1	0.37
127	0	-0.388	19.686	1	-0.91
127	0	0.042	18.604	1	-0.48
127	0	0.302	6.153	1	-0.22
127	0	1.072	22.373	1	0.55
127	0	0.002	13.331	1	-0.52
127	0	0.612	7.824	1	0.09
127	0	-0.358	11.307	1	-0.88
127	0	0.502	18.814	1	-0.02
127	0	0.662	16.452	1	0.14
127	0	0.652	9.311	1	0.13
127	0	1.072	17.305	1	0.55
127	0	0.792	-1.524	1	0.27
127	0	-0.268	13.108	1	-0.79
127	0	0.382	14.931	1	-0.14
127	0	0.632	6.568	1	0.11
127	0	0.452	14.061	1	-0.07
127	0	-0.618	20.828	1	-1.14
127	0	0.792	10.58	1	0.27
127	0	0.672	13.147	1	0.15
127	0	0.852	21.497	1	0.33
127	0	-0.778	16.785	1	-1.3
128	1	0.322	12.693	1	0.01
128	1	0.202	18.295	1	-0.11
128	1	-0.278	13.881	1	-0.59
128	1	1.182	21.186	1	0.87
128	1	0.852	17.769	1	0.54
128	0	0.032	10.399	1	-0.28
128	1	0.722	12.088	1	0.41
128	1	0.302	7.369	1	-0.01
128	1	-0.358	8.555	1	-0.67
128	0	-0.318	14.947	1	-0.63
128	1	1.072	13.543	1	0.76
128	1	0.902	16.405	1	0.59
128	1	1.012	11.288	1	0.7
128	1	-1.578	17.756	1	-1.89
128	0	1.132	13.66	1	0.82
128	1	-0.198	24.355	1	-0.51
128	1	0.812	17.045	1	0.5
128	0	-0.468	18.368	1	-0.78
128	0	0.612	17.82	1	0.3
128	1	-0.548	5.523	1	-0.86
128	0	1.102	16.475	1	0.79
128	0	-0.328	22.854	1	-0.64
128	0	-0.588	19.189	1	-0.9
128	1	1.072	17.889	1	0.76
128	1	0.042	6.878	1	-0.27
128	1	0.532	22.854	1	0.22
128	0	0.462	13.313	1	0.15
128	1	0.542	18.002	1	0.23
128	1	0.752	10.482	1	0.44
128	0	0.582	6.106	1	0.27
128	0	-0.208	13.779	1	-0.52
128	1	-0.638	17.846	1	-0.95
128	0	1.212	6.772	1	0.9
128	1	0.752	23.58	1	0.44
128	1	0.282	14.843	1	-0.03
128	1	0.512	15.244	1	0.2
128	1	0.302	3.347	1	-0.01
128	0	-0.108	12.782	1	-0.42
128	0	0.282	20.296	1	-0.03
128	1	-0.118	14.334	1	-0.43
128	1	0.312	13.557	1	0
128	1	-0.118	15.888	1	-0.43
128	0	0.602	14.356	1	0.29
128	0	0.812	19.893	1	0.5
129	0	-0.138	23.772	1	-0.453
129	0	-0.438	14.389	1	-0.753
129	0	0.222	20.781	1	-0.093
129	0	-0.138	24.252	1	-0.453
129	0	-0.298	20.564	1	-0.613
129	0	-0.038	14.879	1	-0.353
129	0	0.592	18.788	1	0.277
129	0	0.942	14.578	1	0.627
129	0	1.192	17.03	1	0.877
129	0	0.062	20.945	1	-0.253
129	0	-0.678	11.244	1	-0.993
129	0	0.332	10.989	1	0.017
129	0	0.192	12.644	1	-0.123
129	0	0.092	10.442	1	-0.223
129	0	-0.858	-0.179	1	-1.173
129	0	-0.498	10.661	1	-0.813
129	0	0.442	11.027	1	0.127
129	0	0.732	14.89	1	0.417
129	0	0.572	22.771	1	0.257
129	0	-1.058	15.539	1	-1.373
129	0	1.192	18.822	1	0.877
129	0	1.332	21.185	1	1.017
129	0	-0.588	20.399	1	-0.903
129	0	0.282	21.797	1	-0.033
129	0	0.292	19.475	1	-0.023
129	0	0.402	10.665	1	0.087
129	0	0.152	23.065	1	-0.163
129	0	0.762	17.969	1	0.447
129	0	0.042	20.551	1	-0.273
129	0	-0.298	13.492	1	-0.613
129	0	1.122	18.215	1	0.807
129	0	-0.428	18.196	1	-0.743
129	0	0.462	8.984	1	0.147
129	0	1.342	19.679	1	1.027
129	0	1.272	22.37	1	0.957
129	0	1.452	22.685	1	1.137
129	0	0.892	23.591	1	0.577
129	0	0.842	5.55	1	0.527
129	0	0.112	11.24	1	-0.203
129	0	0.112	15.648	1	-0.203
129	0	-0.588	19.391	1	-0.903
129	0	0.152	21.324	1	-0.163
129	0	1.132	15.071	1	0.817
129	0	-0.158	13.869	1	-0.473
129	0	1.102	12.676	1	0.787
129	0	0.732	9.695	1	0.417
129	0	0.252	15.445	1	-0.063
129	0	0.032	12.608	1	-0.283
129	0	0.502	22.447	1	0.187
130	1	0.602	12.09	0	0.768
130	0	-0.958	7.272	0	-0.792
130	0	0.012	5.683	0	0.178
130	0	0.152	5.73	0	0.318
130	1	-0.468	7.097	0	-0.302
130	1	-0.768	18.416	0	-0.602
130	0	-0.068	15.927	0	0.098
130	0	-0.818	4.507	0	-0.652
130	1	0.532	14.017	0	0.698
130	0	-0.218	9.202	0	-0.052
130	0	0.622	3.514	0	0.788
130	1	0.112	13.703	0	0.278
130	0	1.022	14.958	0	1.188
130	1	-1.498	5.441	0	-1.332
130	0	0.322	19.822	0	0.488
130	0	-0.478	23.689	0	-0.312
130	0	-0.738	17.255	0	-0.572
130	1	-0.298	11.531	0	-0.132
130	1	-0.498	4.141	0	-0.332
130	1	-0.798	10.793	0	-0.632
130	1	0.592	10.244	0	0.758
130	0	0.792	6.351	0	0.958
130	1	-1.178	14.173	0	-1.012
130	1	-0.148	5.284	0	0.018
130	0	-0.968	15.894	0	-0.802
130	1	0.342	11.259	0	0.508
130	1	-0.298	4.705	0	-0.132
130	1	-1.288	14.307	0	-1.122
130	0	-1.058	3.792	0	-0.892
130	0	0.472	24.479	0	0.638
130	0	0.962	15.825	0	1.128
130	0	-0.158	11.356	0	0.008
130	1	0.502	23.58	0	0.668
131	0	0.382	23.487	0	0.237
131	0	-0.308	3.545	0	-0.453
131	1	-0.268	16.653	0	-0.413
131	1	1.012	19.535	0	0.867
131	1	-0.018	14.778	0	-0.163
131	1	-0.128	2.691	0	-0.273
131	1	-1.238	5.56	0	-1.383
131	1	0.552	7.77	0	0.407
131	1	1.072	8.629	0	0.927
131	1	-0.328	5.678	0	-0.473
131	1	-0.838	10.259	0	-0.983
131	0	-0.608	2.909	0	-0.753
131	0	1.022	9.751	0	0.877
131	1	0.642	16.338	0	0.497
131	1	0.182	15.216	0	0.037
131	0	0.612	15.58	0	0.467
131	1	0.722	18.042	0	0.577
131	1	-0.358	5.127	0	-0.503
131	1	0.112	22.354	0	-0.033
131	1	-0.838	8.841	0	-0.983
131	1	0.212	14.848	0	0.067
131	0	1.072	22.705	0	0.927
131	1	0.142	12.023	0	-0.003
131	0	0.522	7.426	0	0.377
131	1	0.242	22.365	0	0.097
131	1	1.072	14.47	0	0.927
131	1	-0.138	17.763	0	-0.283
131	1	-0.948	2.063	0	-1.093
131	0	-0.538	20.627	0	-0.683
131	1	1.152	15.196	0	1.007
132	0	0.402	19.699	1	0.573
132	0	-0.628	20.945	1	-0.457
132	0	1.172	14.408	1	1.343
132	0	0.802	20.161	1	0.973
132	0	-0.898	15.639	1	-0.727
132	0	0.032	17.554	1	0.203
132	0	0.582	17.143	1	0.753
132	0	0.572	18.91	1	0.743
132	0	-0.908	21.674	1	-0.737
132	0	-0.688	9.681	1	-0.517
132	0	-0.808	20.216	1	-0.637
132	0	-0.338	15.235	1	-0.167
132	0	-0.918	12.885	1	-0.747
132	0	0.052	15.969	1	0.223
132	0	0.802	19.632	1	0.973
132	0	0.462	12.644	1	0.633
132	0	-0.348	10.102	1	-0.177
132	0	-0.828	10.748	1	-0.657
132	0	0.242	18.63	1	0.413
132	0	-0.108	17.734	1	0.063
132	0	0.492	18.406	1	0.663
132	0	-0.028	16.743	1	0.143
132	0	-0.438	16.939	1	-0.267
132	0	0.322	24.993	1	0.493
132	0	-0.858	13.04	1	-0.687
132	0	-0.468	16.311	1	-0.297
132	0	-0.738	13.252	1	-0.567
132	0	-0.458	13.981	1	-0.287
132	0	0.422	15.969	1	0.593
132	0	-0.418	7.212	1	-0.247
132	0	-0.378	5.189	1	-0.207
132	0	-0.258	20.625	1	-0.087
132	0	-0.008	17.594	1	0.163
132	0	-0.378	19.092	1	-0.207
132	0	-0.178	10.985	1	-0.00699999999999998
132	0	-0.008	17.109	1	0.163
132	0	-1.588	13.276	1	-1.417
132	0	-0.328	22.475	1	-0.157
132	0	-0.008	22.079	1	0.163
132	0	-0.288	21.893	1	-0.117
132	0	0.472	17.554	1	0.643
132	0	-0.618	12.674	1	-0.447
132	0	-0.508	10.987	1	-0.337
133	0	-0.248	11.137	0	-0.34
133	1	-0.818	6.469	0	-0.91
133	0	1.312	24.107	0	1.22
133	1	0.242	-2.832	0	0.15
133	0	-0.298	13.651	0	-0.39
133	1	-0.648	7.709	0	-0.74
133	1	-0.188	1.062	0	-0.28
133	1	0.452	14.051	0	0.36
133	1	-0.488	10.061	0	-0.58
133	1	0.972	24.993	0	0.88
133	1	-0.148	2.165	0	-0.24
133	0	-0.918	16.59	0	-1.01
133	1	-0.538	18.113	0	-0.63
133	0	1.172	18.46	0	1.08
133	1	-0.098	5.758	0	-0.19
133	0	1.282	24.421	0	1.19
133	1	-0.278	14.518	0	-0.37
133	0	1.082	21.435	0	0.99
133	1	0.212	3.445	0	0.12
133	1	-0.718	16.791	0	-0.81
133	1	1.242	5.585	0	1.15
133	0	0.582	8.439	0	0.49
133	0	1.222	19.67	0	1.13
133	1	-0.098	7.448	0	-0.19
133	1	-0.068	0.787	0	-0.16
133	0	0.092	15.89	0	0
133	0	0.622	4.778	0	0.53
133	1	0.762	8.796	0	0.67
133	1	-0.188	6.546	0	-0.28
133	0	-0.548	14.841	0	-0.64
133	0	-1.168	2.783	0	-1.26
133	1	-0.138	5.286	0	-0.23
133	0	0.142	24.421	0	0.05
133	0	-0.038	16.166	0	-0.13
133	1	-0.758	16.395	0	-0.85
134	1	-0.898	7.387	0	-0.797
134	0	-0.408	13.984	0	-0.307
134	0	1.132	19.244	0	1.233
134	1	-1.288	7.075	0	-1.187
134	1	0.382	11.736	0	0.483
134	1	0.042	12.51	0	0.143
134	1	0.682	1.017	0	0.783
134	1	0.182	18.33	0	0.283
134	0	-3.758	3.671	0	-3.657
134	0	0.752	24.386	0	0.853
134	1	0.432	21.836	0	0.533
134	0	-0.498	22.359	0	-0.397
134	1	-0.278	16.401	0	-0.177
134	0	1.092	20.252	0	1.193
134	0	-0.678	15.547	0	-0.577
134	0	-1.398	1.681	0	-1.297
134	1	-0.068	14.133	0	0.033
134	1	0.202	20.013	0	0.303
134	0	0.062	20.403	0	0.163
134	0	0.912	10.242	0	1.013
134	0	-0.118	14.025	0	-0.017
134	1	-0.288	7.647	0	-0.187
134	1	1.422	17.342	0	1.523
134	1	0.852	8.145	0	0.953
134	1	-0.488	14.142	0	-0.387
134	1	-0.338	22.129	0	-0.237
134	0	-0.538	22.673	0	-0.437
135	0	-0.228	15.936	0	-0.26
135	1	-0.208	1.865	0	-0.24
135	0	0.532	-2.832	0	0.5
135	1	0.662	2.122	0	0.63
135	0	-0.228	6.755	0	-0.26
135	0	-1.078	0.725	0	-1.11
135	0	-1.028	0.836	0	-1.06
135	1	0.242	6.788	0	0.21
135	1	-0.048	8.454	0	-0.08
135	0	1.462	4.192	0	1.43
135	1	-0.458	4.841	0	-0.49
135	0	0.202	3.895	0	0.17
135	1	1.202	6.227	0	1.17
135	1	-0.668	3.935	0	-0.7
136	1	-0.308	10.036	0	-0.118
136	1	0.062	7.733	0	0.252
136	0	-0.438	12.683	0	-0.248
136	1	-0.148	5.84	0	0.042
136	1	-1.948	7.644	0	-1.758
136	1	-0.438	7.276	0	-0.248
136	0	-0.868	20.726	0	-0.678
136	1	-0.168	16.28	0	0.022
136	1	0.752	20.716	0	0.942
136	0	-0.368	4.986	0	-0.178
136	1	0.052	23.549	0	0.242
136	0	-0.568	7.873	0	-0.378
136	0	0.082	10.776	0	0.272
136	0	-0.168	21.179	0	0.022
136	1	-2.298	1.138	0	-2.108
136	1	-0.468	5.671	0	-0.278
136	0	0.932	13.967	0	1.122
136	1	0.812	20.73	0	1.002
136	1	0.762	21.586	0	0.952
136	1	0.732	13.676	0	0.922
136	1	0.742	7.044	0	0.932
136	1	0.202	9.743	0	0.392
136	0	-0.398	16.305	0	-0.208
136	0	-0.708	16.646	0	-0.518
136	1	0.662	14.076	0	0.852
136	1	-0.888	13.97	0	-0.698
136	1	0.792	22.864	0	0.982
136	0	-0.918	16.583	0	-0.728
136	0	-2.218	4.662	0	-2.028
136	1	0.232	22.653	0	0.422
136	1	-0.418	5.642	0	-0.228
136	1	0.572	8.135	0	0.762
136	0	-0.298	16.324	0	-0.108
136	1	-0.728	1.565	0	-0.538
136	0	0.322	23.062	0	0.512
136	1	-0.468	4.173	0	-0.278
136	1	0.262	5.811	0	0.452
137	0	1.062	6.199	0	0.648
137	1	-0.318	1.375	0	-0.732
137	0	-0.148	1.882	0	-0.562
137	0	1.192	24.112	0	0.778
137	0	0.782	7.529	0	0.368
137	1	0.202	13.985	0	-0.212
137	1	1.022	15.997	0	0.608
137	1	-0.628	23.696	0	-1.042
137	1	1.092	21.366	0	0.678
137	1	0.452	7.204	0	0.038
137	0	1.512	23.087	0	1.098
137	0	0.742	19.365	0	0.328
137	0	-1.178	22.401	0	-1.592
137	1	1.332	18.817	0	0.918
137	0	-0.558	14.087	0	-0.972
137	1	-0.138	14.733	0	-0.552
137	0	1.182	15.555	0	0.768
137	1	0.842	11.841	0	0.428
137	1	0.332	13.689	0	-0.082
137	0	0.502	7.061	0	0.088
137	0	0.842	20.121	0	0.428
137	1	-0.368	10.663	0	-0.782
137	1	0.022	10.46	0	-0.392
137	0	0.722	17.153	0	0.308
137	0	0.462	4.552	0	0.048
137	0	0.922	22.271	0	0.508
137	1	-0.008	5.538	0	-0.422
137	1	0.932	23.501	0	0.518
137	1	1.052	23.397	0	0.638
137	0	0.592	24.418	0	0.178
137	0	0.722	10.17	0	0.308
137	0	-0.208	6.311	0	-0.622
137	0	1.262	20.094	0	0.848
137	1	-0.968	14.419	0	-1.382
137	1	0.232	8.15	0	-0.182
137	1	-0.088	5.945	0	-0.502
137	1	-0.128	10.358	0	-0.542
137	1	0.092	-1.509	0	-0.322
137	1	1.512	7.166	0	1.098
137	1	0.312	22.895	0	-0.102
